member_id,first_name,last_name,dob,gender,email,phone,street,city,state,zip,fpl_ratio,hios_id,plan_network_access_type,plan_metal,age_group,region,enrollment_length_continuous,clinical_segment,general_agency_name,broker_name,sa_contracting_entity_name,call_count,app_login_count,web_login_count,new_member_in_period,member_used_app,member_had_web_login,member_visited_new_provider_ind,high_cost_member,mutually_exclusive_hcc_condition,geographic_reporting,wisconsin_area_deprivation_index,ra_mm,year
MBR2024002537,Matthew,Powers,1964-10-28,M,youngamanda@example.net,(578)957-2867,367 Sharon Road,West Isabella,IL,10472,0.67,9336999243,HMO,Platinum,55-64,Midwest,2,Healthy,Care Partners,Prime Advisors,Strategic Alliance A,0,0,4,1,0,1,1,0,CKD,Midwest,1,0.211,2024
MBR2024002538,Karla,Sutton,1939-05-22,O,john52@example.com,593-567-6938,0229 White Green,Bryanberg,CA,25018,0.66,1511114959,PPO,Platinum,65+,West,7,Behavioral,Health Advantage,,Strategic Alliance B,0,2,0,0,1,0,0,0,Diabetes,West,5,1.046,2024
MBR2024002539,Juan,Ball,1948-03-25,M,belliott@example.com,+1-664-638-3692x5015,9128 Melissa Dale Suite 647,South Joshua,NM,63759,3.6,2532238337,POS,Platinum,65+,West,4,Chronic,Wellness Group,,Strategic Alliance B,0,4,1,1,1,1,0,0,,West,2,0.56,2024
MBR2024002540,Suzanne,Little,2016-08-11,F,josephsandy@example.org,998-419-9660,183 Laura Mountains Apt. 602,South Tamaraport,IA,07924,3.21,4721410476,PPO,Silver,<18,Midwest,9,Complex,,,Strategic Alliance C,2,0,4,1,0,1,0,0,CHF,Midwest,10,1.552,2024
MBR2024002541,Kelsey,Murphy,1937-12-01,F,alisonjohnson@example.net,947-354-5950,01330 Brandon Light Suite 374,Cooperfurt,AS,80787,1.52,2720554639,PPO,Bronze,65+,South,8,Chronic,Health Advantage,Acme Brokerage,,0,0,0,1,0,0,0,0,,South,8,1.12,2024
MBR2024002542,Michael,Blanchard,1983-10-12,F,rblack@example.com,962-912-8776x01912,01259 Robert Square,West Jeffreyberg,MT,48831,2.35,5385978843,POS,Gold,35-44,West,7,Healthy,,,,0,4,0,1,1,0,0,0,Asthma,West,9,0.671,2024
MBR2024002543,Emma,Jackson,1937-12-11,M,jonathoncarlson@example.com,+1-451-466-1750x287,7022 Mark Terrace Apt. 991,Glenntown,PW,94792,1.14,6228839934,HMO,Silver,65+,South,5,Chronic,Care Partners,HealthLink Brokers,Strategic Alliance A,0,1,1,1,1,1,1,0,COPD,South,6,0.805,2024
MBR2024002544,Leah,Conway,1985-08-12,F,scott41@example.net,440-574-2901,90284 Claire Estate Apt. 412,Lake Sarah,MS,05528,3.83,4502439929,HMO,Bronze,35-44,South,11,Chronic,,Value Health Brokers,,4,0,1,0,0,1,1,0,COPD,South,8,1.476,2024
MBR2024002545,Patricia,Santos,1973-08-19,F,lisacastillo@example.com,(277)997-1731x8152,0790 Carrie Throughway,South Jason,PR,83356,2.23,5818415582,POS,Platinum,45-54,Midwest,9,Complex,Care Partners,Prime Advisors,Strategic Alliance C,1,0,0,0,0,0,1,0,CKD,Midwest,6,1.552,2024
MBR2024002546,Sylvia,Ryan,2021-09-06,M,katrinachristensen@example.com,001-606-856-9128,9489 Elliott Mission Apt. 618,North Bradleyberg,TX,97754,2.32,5592597195,POS,Silver,<18,South,5,Chronic,,,Strategic Alliance C,2,1,1,1,1,1,1,0,CHF,South,5,0.671,2024
MBR2024002547,Jack,Rodriguez,1977-07-14,F,michaelmccormick@example.net,622-266-2510x1965,807 Angel Plain Suite 679,South Hailey,MA,86198,0.53,2387455085,HMO,Platinum,45-54,Northeast,6,Healthy,,Value Health Brokers,Strategic Alliance A,2,4,0,1,1,0,0,0,,Northeast,2,0.5,2024
MBR2024002548,Rachel,Atkins,1952-02-02,M,jose98@example.org,510.738.8303,38613 Romero Crossing Suite 208,Lake Joshua,IA,58323,0.62,2045549188,PPO,Bronze,65+,Midwest,11,Behavioral,Health Advantage,,,2,0,0,0,0,0,1,0,Asthma,Midwest,2,1.644,2024
MBR2024002549,Penny,Guerrero,1968-05-22,F,hickmanryan@example.com,260-351-7803x449,89096 Lawrence Pines,Malonefurt,LA,86804,1.19,8788495088,EPO,Gold,55-64,South,6,Maternity,Wellness Group,,Strategic Alliance A,0,5,0,0,1,0,1,0,CKD,South,9,0.759,2024
MBR2024002550,Christopher,Suarez,1939-12-06,F,mckaylauren@example.org,827.660.7006x7645,485 Oneal Station,Moorebury,GU,02712,2.19,3874398066,EPO,Silver,65+,West,2,Behavioral,Premier Agency,Prime Advisors,Strategic Alliance C,0,1,3,0,1,1,0,0,CKD,West,3,0.299,2024
MBR2024002551,Kenneth,Pugh,1964-07-24,F,ybean@example.net,487.269.7789x79274,97396 Amanda Springs Suite 619,Josephfurt,KS,32327,1.63,7150639020,PPO,Platinum,55-64,Midwest,8,Behavioral,Care Partners,,Strategic Alliance A,1,0,1,1,0,1,0,0,,Midwest,6,0.953,2024
MBR2024002552,Jacob,Smith,2024-07-28,M,dramirez@example.net,448-231-3523,147 Bill Ranch Apt. 108,Julietown,PR,43389,2.11,7086022491,EPO,Silver,<18,Northeast,11,Chronic,,Prime Advisors,Strategic Alliance A,0,3,3,1,1,1,0,0,Diabetes,Northeast,5,1.476,2024
MBR2024002553,Trevor,Robles,1956-03-21,M,gperkins@example.net,+1-935-330-7261,742 Keller Court Suite 085,South William,TN,03920,1.78,4305931435,EPO,Platinum,65+,South,4,Healthy,,HealthLink Brokers,,0,1,0,1,1,0,0,0,CKD,South,8,0.46,2024
MBR2024002554,Nicholas,Martin,1978-11-04,F,iproctor@example.net,955-710-1256x87910,3212 Rodriguez Neck,Brooksfurt,ND,42988,1.44,4953426714,POS,Silver,45-54,Midwest,8,Maternity,,,Strategic Alliance B,0,0,0,1,0,0,0,0,CKD,Midwest,10,0.92,2024
MBR2024002555,Monique,Lee,1987-07-09,F,ataylor@example.org,687.720.7140,721 Brown Land Suite 726,Dawsonmouth,LA,06115,0.59,4570452219,EPO,Bronze,35-44,South,11,Chronic,Wellness Group,HealthLink Brokers,Strategic Alliance A,1,2,3,0,1,1,1,0,COPD,South,8,1.476,2024
MBR2024002556,Joshua,Thompson,2023-07-21,M,joseph81@example.net,001-261-689-2016x87997,86161 Fisher Shores,New Tinaburgh,OR,79947,1.35,2570129247,POS,Bronze,<18,West,11,Complex,Premier Agency,Prime Advisors,Strategic Alliance B,2,0,3,0,0,1,1,0,CKD,West,10,1.897,2024
MBR2024002557,Christopher,Torres,1972-12-28,M,fphillips@example.com,001-297-215-1660x929,69870 Hayes Station Apt. 880,Port Taylor,AK,90803,3.59,2381287191,POS,Bronze,45-54,West,1,Healthy,Wellness Group,Value Health Brokers,Strategic Alliance C,0,0,10,1,0,1,0,0,CHF,West,9,0.096,2024
MBR2024002558,Christina,Montes,1981-12-21,F,nicole24@example.com,001-392-305-9016x8754,80095 John Trail,West Elizabeth,NJ,03051,2.3,5166233481,EPO,Bronze,35-44,Northeast,1,Maternity,,Value Health Brokers,,0,3,0,1,1,0,0,0,CKD,Northeast,7,0.115,2024
MBR2024002559,Michael,Horn,1941-11-22,M,gregory72@example.org,5346722182,532 Christopher Mills Suite 158,Lake Sarahhaven,IL,48692,3.25,3220665840,EPO,Bronze,65+,Midwest,7,Complex,,Acme Brokerage,,3,1,2,0,1,1,0,0,CHF,Midwest,7,1.449,2024
MBR2024002560,Gail,Foster,2011-05-25,M,ashleylin@example.com,589.611.2835x2874,192 Fitzpatrick Fort Suite 754,Grantbury,OR,98229,1.29,6653122856,POS,Bronze,<18,West,12,Behavioral,Care Partners,Acme Brokerage,Strategic Alliance A,5,2,0,1,1,0,0,0,COPD,West,1,1.495,2024
MBR2024002561,Carrie,Vance,1964-11-27,F,gabrielmolina@example.com,(607)992-7857x2987,30122 Ross Flats Apt. 103,Walkerport,RI,56254,1.0,5077892316,PPO,Platinum,55-64,Northeast,10,Chronic,Wellness Group,Acme Brokerage,Strategic Alliance A,0,3,0,1,1,0,1,0,,Northeast,3,1.283,2024
MBR2024002562,Derrick,Diaz,1950-12-03,F,bradleycathy@example.net,842.448.2093,32336 Gabriel Mission,East Angelaburgh,CA,57429,3.15,5705791761,HMO,Gold,65+,West,4,Healthy,Care Partners,Acme Brokerage,Strategic Alliance A,2,1,4,0,1,1,0,0,COPD,West,10,0.46,2024
MBR2024002563,Jesus,Sullivan,1969-05-09,F,lauraclark@example.net,668.919.4954,59393 Grant Village Suite 672,North Edgar,OK,28157,1.21,2582396652,PPO,Silver,55-64,South,3,Complex,Premier Agency,Acme Brokerage,Strategic Alliance B,0,2,0,0,1,0,0,0,,South,10,0.45,2024
MBR2024002564,Melissa,Nguyen,1966-12-19,M,morganhill@example.net,793.771.0322x71634,18225 Moore Valleys Apt. 728,Gilbertchester,FM,83191,1.18,3256946084,PPO,Platinum,55-64,Northeast,4,Chronic,Wellness Group,Value Health Brokers,Strategic Alliance B,1,0,5,1,0,1,0,0,,Northeast,5,0.513,2024
MBR2024002565,Juan,Shaffer,1997-02-05,M,watsonbrenda@example.org,+1-849-402-9607x77273,2942 Williams Mountain,Port Sarahburgh,PA,04175,2.41,9105197185,EPO,Silver,26-34,Northeast,11,Healthy,Premier Agency,Prime Advisors,Strategic Alliance C,0,2,0,0,1,0,0,0,,Northeast,4,0.917,2024
MBR2024002566,Keith,Goodwin,1951-09-03,M,christopher63@example.net,470.576.9074x2519,3476 Jose Extension Suite 526,Lake Anthonymouth,NC,94717,2.72,4381445126,POS,Bronze,65+,South,10,Maternity,,HealthLink Brokers,Strategic Alliance C,4,1,0,1,1,0,1,0,,South,1,1.2,2024
MBR2024002567,Mark,Phelps,1969-02-05,F,aleblanc@example.org,860-609-3979x9329,398 Monica Roads Suite 337,Port Brittany,MS,17407,3.38,4402689177,POS,Silver,55-64,South,9,Maternity,Health Advantage,HealthLink Brokers,Strategic Alliance A,1,5,0,0,1,0,0,0,Diabetes,South,6,1.035,2024
MBR2024002568,Brittany,Meyer,1972-12-13,F,awalker@example.com,+1-912-751-0571x59964,8826 Rice Alley Suite 871,Frazierside,VT,95376,2.57,3522144199,HMO,Bronze,45-54,Northeast,6,Healthy,Health Advantage,Prime Advisors,,0,10,3,1,1,1,0,0,Asthma,Northeast,8,0.575,2024
MBR2024002569,Terri,Rollins,1955-09-25,F,erika46@example.net,001-243-853-7375x56158,251 Jennifer Harbors Suite 197,Bernardstad,NV,67850,2.01,9728071767,POS,Gold,65+,West,7,Healthy,Care Partners,Prime Advisors,,0,10,1,1,1,1,0,0,Asthma,West,8,0.805,2024
MBR2024002570,Andrew,Matthews,2012-04-20,F,james50@example.com,519.574.6268x7542,3655 Moore Orchard Suite 091,West Patrickmouth,TX,31520,1.82,8169824318,HMO,Silver,<18,South,10,Complex,Premier Agency,Value Health Brokers,Strategic Alliance A,2,0,4,1,0,1,1,0,,South,6,1.5,2024
MBR2024002571,Francis,Davis,2004-07-22,M,zharrison@example.com,(980)633-9012,75178 Mason Burgs,North Brandon,KS,22906,3.41,9096054768,HMO,Platinum,18-25,Midwest,6,Healthy,Health Advantage,,,2,0,0,0,0,0,1,0,CKD,Midwest,2,0.575,2024
MBR2024002572,Martin,Garcia,1940-09-26,F,jamesmccoy@example.net,(469)634-0620,35455 Daniel Cliffs Apt. 552,Cunninghamville,AR,44145,2.22,3338058890,HMO,Bronze,65+,South,6,Maternity,Care Partners,Prime Advisors,,0,0,0,0,0,0,1,0,Diabetes,South,4,0.828,2024
MBR2024002573,Lori,Burton,1965-09-04,M,ashleyknapp@example.com,867-251-5532,910 Eric Center Apt. 387,Hancockmouth,LA,28242,0.67,6272953455,HMO,Platinum,55-64,South,3,Behavioral,Wellness Group,HealthLink Brokers,Strategic Alliance C,0,0,3,1,0,1,0,0,COPD,South,4,0.411,2024
MBR2024002574,Molly,Warner,1963-05-13,F,sierra69@example.net,538.417.9953,358 Richard Coves Apt. 292,Braunville,CO,25993,2.93,8689030188,POS,Silver,55-64,West,12,Complex,,,Strategic Alliance B,0,1,0,1,1,0,1,0,COPD,West,8,2.277,2024
MBR2024002575,Victoria,Shaw,2018-12-19,F,oreed@example.org,(792)517-0351x51387,7746 Taylor Dam Apt. 064,Rodriguezborough,TN,07028,2.89,8988943460,PPO,Silver,<18,South,12,Maternity,Wellness Group,,Strategic Alliance B,0,0,4,1,0,1,1,0,CHF,South,8,1.38,2024
MBR2024002576,Cynthia,Hahn,1964-12-08,M,shariphelps@example.net,699.641.2397x59395,5500 Hector Inlet,Debrahaven,PA,23362,1.12,4525424315,PPO,Gold,55-64,Northeast,12,Healthy,Premier Agency,,,0,0,2,0,0,1,0,0,CKD,Northeast,5,1.265,2024
MBR2024002577,Tyler,Smith,2017-07-06,F,shelby17@example.net,(966)787-9096,510 Susan Islands Suite 546,East Kimberlyhaven,IA,46779,1.14,9137356556,HMO,Gold,<18,Midwest,12,Healthy,Health Advantage,HealthLink Brokers,Strategic Alliance C,2,0,1,0,0,1,1,0,CKD,Midwest,8,1.15,2024
MBR2024002578,Melinda,Martin,1955-07-26,F,rcordova@example.net,001-855-581-6053x114,25735 Lowe Shore,West Stephaniefurt,NE,53022,0.86,6653436511,PPO,Gold,65+,Midwest,2,Healthy,Premier Agency,,Strategic Alliance A,5,2,2,1,1,1,1,0,CHF,Midwest,3,0.23,2024
MBR2024002579,Charles,Butler,1969-11-19,M,ronaldwhitehead@example.net,779-857-0049x83443,5100 Jesse Mountain Suite 726,Waltershire,CT,04190,1.97,8205970866,POS,Bronze,55-64,Northeast,1,Complex,Health Advantage,Prime Advisors,Strategic Alliance C,0,5,0,0,1,0,0,0,,Northeast,2,0.15,2024
MBR2024002580,Michelle,Wong,1936-07-12,F,ellistammy@example.org,+1-457-390-6508x65804,0112 Huerta Expressway Suite 423,West Joshua,MI,75039,2.77,2529843438,EPO,Silver,65+,Midwest,8,Behavioral,,Prime Advisors,Strategic Alliance B,1,2,4,0,1,1,1,0,COPD,Midwest,8,1.196,2024
MBR2024002581,Laura,Padilla,2023-02-17,F,foxrebecca@example.org,(880)227-9625,38634 Johnson Island,Lake Kristin,DC,64850,0.6,1285395465,PPO,Platinum,<18,South,8,Healthy,Premier Agency,Value Health Brokers,Strategic Alliance A,0,0,3,1,0,1,1,0,,South,2,0.667,2024
MBR2024002582,Eric,Carter,2024-10-15,M,thutchinson@example.com,+1-591-369-9660,39319 Bass Divide,West Danielville,MP,94292,1.91,4749866780,PPO,Bronze,<18,West,5,Maternity,Care Partners,Value Health Brokers,Strategic Alliance B,3,1,0,1,1,0,1,0,CKD,West,8,0.575,2024
MBR2024002583,Alan,Schmitt,1936-12-22,F,laurengarcia@example.org,3055646683,6147 Alexis Viaduct,Melodyton,OR,76678,2.04,3621090836,HMO,Bronze,65+,West,1,Behavioral,,Prime Advisors,Strategic Alliance B,0,1,3,1,1,1,0,0,Diabetes,West,7,0.149,2024
MBR2024002584,Richard,Hess,2004-02-22,O,nicoledillon@example.net,+1-666-904-2268x706,23513 Ann Highway Apt. 069,Elizabethshire,DC,48686,1.03,8473564057,EPO,Silver,18-25,South,4,Complex,Care Partners,Prime Advisors,Strategic Alliance B,1,0,3,0,0,1,1,0,CKD,South,4,0.69,2024
MBR2024002585,Sandra,Beck,1982-05-12,F,paul93@example.com,(719)779-7154,2124 Dawn Expressway Apt. 691,West Laurenberg,IN,48518,3.16,8164516149,POS,Bronze,35-44,Midwest,4,Maternity,Premier Agency,,,2,1,0,1,1,0,1,0,Asthma,Midwest,7,0.46,2024
MBR2024002586,Jeffrey,Gardner,1958-05-12,M,lebrian@example.com,001-801-782-6358,67227 Smith Hills,Lydiaton,VI,86810,3.65,4392212121,HMO,Bronze,65+,South,4,Healthy,,,,2,4,3,0,1,1,0,0,Asthma,South,7,0.46,2024
MBR2024002587,Karl,Potter,1988-02-12,F,allisonkennedy@example.com,436.495.7129,1257 Cardenas Burg,Lake Kathleenville,KS,59993,3.19,7033318210,POS,Platinum,35-44,Midwest,2,Chronic,,Acme Brokerage,Strategic Alliance A,0,0,0,1,0,0,1,0,CHF,Midwest,9,0.268,2024
MBR2024002588,Lisa,Morales,1947-04-14,F,robertjames@example.com,394-705-0099x1179,05342 Darlene Villages,North Charleshaven,UT,99867,2.19,4286674450,PPO,Silver,65+,West,3,Chronic,Health Advantage,Acme Brokerage,Strategic Alliance B,1,0,0,0,0,0,1,0,CHF,West,2,0.483,2024
MBR2024002589,Christina,Wilkins,2024-01-27,M,hannah84@example.net,616.858.1495x21325,085 Jessica Glens,Ritterbury,AK,49862,3.28,2477682667,HMO,Gold,<18,West,12,Healthy,Health Advantage,,,0,3,0,0,1,0,1,0,,West,4,1.0,2024
MBR2024002590,Vanessa,Adams,1977-08-07,M,heatherwood@example.org,+1-341-734-4189x5722,06072 Johnson Heights Suite 716,Lake Donna,NC,06849,1.78,7684718787,POS,Platinum,45-54,South,11,Behavioral,,,Strategic Alliance B,5,3,0,0,1,0,0,0,COPD,South,10,1.37,2024
MBR2024002591,Haley,Burnett,2019-05-23,M,fletchercarl@example.org,(527)922-7135x694,619 Amanda Bridge Apt. 352,Perezchester,ID,13915,1.71,8004861895,POS,Platinum,<18,West,1,Maternity,Health Advantage,,Strategic Alliance A,0,4,0,1,1,0,1,0,Asthma,West,9,0.115,2024
MBR2024002592,Anthony,Richardson,1992-07-21,F,jerry09@example.com,+1-752-636-6813x822,9388 Dixon Heights Apt. 818,Onealview,MP,51027,0.73,8118244467,POS,Silver,26-34,West,8,Behavioral,Health Advantage,Acme Brokerage,,1,2,0,0,1,0,1,0,,West,9,0.867,2024
MBR2024002593,Steven,Bauer,2003-09-13,F,ericliu@example.net,001-512-473-2051x1230,0193 Jeffrey Causeway,South Wanda,SC,39581,1.64,8340188890,EPO,Platinum,18-25,South,11,Chronic,Wellness Group,Acme Brokerage,,0,2,10,1,1,1,1,1,,South,6,1.925,2024
MBR2024002594,Steven,Durham,1995-06-10,M,stephanieshaffer@example.com,513-926-8097x82223,527 Danielle Squares Apt. 533,Melissaburgh,AS,34205,1.64,1473043826,PPO,Platinum,26-34,West,6,Healthy,Care Partners,HealthLink Brokers,Strategic Alliance A,0,3,0,1,1,0,1,0,Asthma,West,1,0.575,2024
MBR2024002595,Felicia,Mayer,1982-05-17,F,jerryjones@example.com,001-634-360-9974,17486 Wagner Fields,South Stephanieport,MN,28092,3.79,3033419391,HMO,Silver,35-44,Midwest,8,Maternity,Wellness Group,,,0,0,0,0,0,0,1,0,Asthma,Midwest,8,0.92,2024
MBR2024002596,Stacy,Warner,1986-07-15,M,dalton59@example.net,804-675-5412x34132,622 Hill Unions,North Mary,UT,90929,2.28,2790387519,EPO,Bronze,35-44,West,3,Healthy,Care Partners,Acme Brokerage,,0,0,0,1,0,0,1,0,CHF,West,3,0.287,2024
MBR2024002597,Andrea,Larsen,1954-11-26,M,henrycolleen@example.org,8629808371,773 Bianca Street Suite 048,Murrayville,MP,27035,3.43,7367948393,POS,Silver,65+,West,6,Maternity,Wellness Group,Acme Brokerage,Strategic Alliance B,0,3,0,1,1,0,1,0,Asthma,West,2,0.828,2024
MBR2024002598,Deanna,Tyler,1945-05-28,F,vincent02@example.net,(297)824-8439x1660,0287 Bell Roads,Woodmouth,LA,73608,1.18,1476043034,HMO,Bronze,65+,South,5,Chronic,,HealthLink Brokers,Strategic Alliance A,3,3,5,1,1,1,1,0,CKD,South,1,0.805,2024
MBR2024002599,Andrew,Anthony,1942-09-29,F,dwoods@example.net,400-819-9997x640,99955 Farley Ranch Suite 896,West Heather,NV,27460,3.84,9953134812,HMO,Platinum,65+,West,12,Maternity,,,,0,0,0,1,0,0,1,0,COPD,West,10,1.656,2024
MBR2024002600,Craig,Garcia,1969-09-04,M,juliasanford@example.org,001-976-801-2336x5427,83776 Stephen Crescent Suite 052,Gregoryburgh,OR,68655,0.54,3273748788,POS,Bronze,55-64,West,12,Healthy,,Value Health Brokers,Strategic Alliance A,0,0,0,0,0,0,0,0,,West,6,1.0,2024
MBR2024002601,Brandon,Mcbride,2023-11-07,F,carterchristopher@example.net,9549791795,312 Hartman Flat Apt. 082,East Deanmouth,ME,70173,3.08,3461911947,EPO,Gold,<18,Northeast,8,Complex,,HealthLink Brokers,,1,5,0,0,1,0,0,0,,Northeast,6,1.2,2024
MBR2024002602,Steven,Perez,1981-09-21,M,mariadavis@example.net,217.247.2381,0033 Lowery Lodge Suite 553,West Kevin,PA,41863,2.0,2444092028,EPO,Gold,35-44,Northeast,4,Behavioral,Care Partners,Prime Advisors,Strategic Alliance B,0,2,0,1,1,0,1,0,,Northeast,4,0.433,2024
MBR2024002603,Gregory,Richards,1979-07-22,F,sarahunderwood@example.com,001-226-481-9008,04716 Regina Shore Apt. 217,Petershaven,MD,74275,3.67,3710774333,PPO,Platinum,45-54,South,3,Complex,,Value Health Brokers,Strategic Alliance B,3,10,0,1,1,0,1,0,,South,3,0.45,2024
MBR2024002604,Joshua,Booth,1937-07-30,F,andreamontgomery@example.com,(444)999-8842x1101,40754 Michael Cape Apt. 373,East Glenn,AS,68589,3.5,3588591588,PPO,Platinum,65+,South,5,Maternity,Care Partners,,Strategic Alliance B,0,1,1,0,1,1,0,0,Diabetes,South,8,0.69,2024
MBR2024002605,Kathryn,Travis,1997-03-31,M,ghines@example.net,(684)719-1865,811 Jessica Locks,Lake Sarahhaven,HI,73713,3.17,5763154628,HMO,Platinum,26-34,West,5,Chronic,Care Partners,,Strategic Alliance A,1,2,0,1,1,0,0,0,CKD,West,3,0.671,2024
MBR2024002606,Nicole,Orozco,1939-01-29,M,jonesdaniel@example.com,852.980.0388,3078 Marvin Centers Apt. 493,Shermanton,TN,61854,3.21,7225171023,EPO,Silver,65+,South,9,Healthy,,Value Health Brokers,Strategic Alliance C,1,0,0,0,0,0,0,0,CHF,South,2,1.035,2024
MBR2024002607,Ryan,Stanley,1975-09-26,M,teresa55@example.net,587-607-3203x411,2972 Catherine Ramp Suite 696,Millerland,GA,74529,1.93,6782688881,PPO,Platinum,45-54,South,7,Chronic,,Value Health Brokers,,2,0,0,1,0,0,0,0,COPD,South,2,0.939,2024
MBR2024002608,Sara,King,1988-03-27,F,heatherramos@example.com,001-749-883-6080x02491,6071 Michelle Expressway,Mcgeeside,TN,43876,3.2,7081566291,HMO,Platinum,35-44,South,3,Behavioral,Care Partners,Prime Advisors,Strategic Alliance C,0,0,0,0,0,0,1,0,Asthma,South,5,0.374,2024
MBR2024002609,Maria,Collins,1949-09-26,F,michaeljames@example.com,717-230-1967,212 Holly Grove,West Christopher,CA,05796,2.7,7344769438,HMO,Gold,65+,West,10,Chronic,,,Strategic Alliance C,3,1,1,1,1,1,1,0,Asthma,West,8,1.61,2024
MBR2024002610,Teresa,Morris,1985-10-05,F,rholland@example.com,668.861.2759x648,3907 Jesus River Suite 258,Port Edwin,MI,55572,2.34,1631169149,POS,Silver,35-44,Midwest,11,Complex,Wellness Group,HealthLink Brokers,,0,2,0,1,1,0,1,0,CKD,Midwest,9,1.897,2024
MBR2024002611,Erin,Johnston,1997-09-05,M,mathew88@example.org,928-277-7937x7446,152 Allen Fields,Johnsonborough,MT,04637,1.54,5582144147,PPO,Silver,26-34,West,9,Behavioral,Wellness Group,,,0,10,1,0,1,1,1,0,COPD,West,4,1.121,2024
MBR2024002612,Jason,Lawrence,1962-10-06,F,danielcochran@example.net,(690)713-1169x776,639 Stacy Ramp Apt. 766,West Jasonmouth,NV,46620,0.72,9000269987,HMO,Silver,55-64,West,3,Behavioral,Wellness Group,,,1,4,0,0,1,0,1,0,,West,4,0.358,2024
MBR2024002613,Sherri,Anderson,1991-10-04,F,elizabeth86@example.net,669-998-9259x5284,764 Elizabeth Way Suite 627,Richardberg,MS,45213,1.67,6439293070,EPO,Bronze,26-34,South,8,Behavioral,Health Advantage,,Strategic Alliance C,4,0,0,1,0,0,1,0,COPD,South,7,0.997,2024
MBR2024002614,Virginia,Brewer,2003-02-15,F,brewerjason@example.com,+1-921-780-1372x93598,85760 Amber Flat Suite 094,Port Alexandrahaven,NE,07840,1.18,5188030113,HMO,Gold,18-25,Midwest,3,Maternity,,,,0,0,1,1,0,1,0,0,Diabetes,Midwest,10,0.345,2024
MBR2024002615,Danielle,Wells,1973-02-03,F,wilsonkathleen@example.org,(961)960-7076,491 Victoria Shoals Suite 986,Melissamouth,SC,39216,1.09,4815559798,HMO,Gold,45-54,South,12,Behavioral,Health Advantage,,,2,0,0,1,0,0,1,0,Asthma,South,6,1.495,2024
MBR2024002616,Yvonne,Mendoza,1942-10-02,M,krista20@example.org,807.991.1807x8778,4950 Jennifer Harbors Suite 696,Nortonmouth,PA,64773,1.09,5448885081,EPO,Silver,65+,Northeast,4,Chronic,,Prime Advisors,Strategic Alliance C,0,0,1,1,0,1,1,0,,Northeast,2,0.56,2024
MBR2024002617,Daniel,Suarez,1962-03-19,F,alan40@example.net,262-753-4773,65742 Mark Crescent Apt. 521,Singhtown,NV,48135,1.27,8103170928,HMO,Gold,55-64,West,11,Healthy,Premier Agency,Prime Advisors,Strategic Alliance A,0,3,1,0,1,1,0,0,COPD,West,4,1.16,2024
MBR2024002618,Ryan,Downs,2004-09-26,F,susan33@example.net,(578)623-4063x62874,04795 Hurley Manors,Lake Brandonborough,MI,50412,1.22,8240224226,EPO,Bronze,18-25,Midwest,4,Healthy,Wellness Group,,Strategic Alliance B,4,4,2,0,1,1,0,0,,Midwest,3,0.333,2024
MBR2024002619,Jessica,Frederick,1957-10-21,M,ddean@example.org,742-635-9619,045 Williams Crescent Apt. 993,Ashleyfort,VA,82703,3.01,2668430633,HMO,Bronze,65+,South,10,Behavioral,Health Advantage,,Strategic Alliance A,0,0,0,1,0,0,0,0,COPD,South,10,1.495,2024
MBR2024002620,Connor,Robinson,2025-04-12,M,mgreen@example.org,650.566.3096x70207,738 Wendy Lake,West Heatherfort,ND,77023,1.82,3983911094,HMO,Bronze,<18,Midwest,12,Healthy,Health Advantage,Value Health Brokers,Strategic Alliance C,5,0,0,0,0,0,1,0,CHF,Midwest,2,1.15,2024
MBR2024002621,Patrick,Kelly,1993-11-17,O,pwise@example.com,331-710-7297,1079 Sullivan Passage Suite 484,Juanton,KY,79846,0.85,1269286774,HMO,Bronze,26-34,South,2,Complex,Wellness Group,HealthLink Brokers,Strategic Alliance C,0,3,4,1,1,1,0,0,Asthma,South,5,0.345,2024
MBR2024002622,Eileen,Price,1942-06-28,F,terrellsteven@example.net,+1-926-328-0938x927,883 Long Trail,Kennethville,AZ,62371,1.72,2827736886,EPO,Gold,65+,West,4,Chronic,Care Partners,Value Health Brokers,Strategic Alliance A,0,1,0,0,1,0,0,0,COPD,West,9,0.644,2024
MBR2024002623,Edward,Burke,1997-06-12,M,steven28@example.com,+1-774-419-6715,1315 Preston Summit Suite 016,West William,WA,61646,2.75,8001313958,HMO,Platinum,26-34,West,12,Complex,Premier Agency,Prime Advisors,,0,0,4,0,0,1,1,0,Diabetes,West,6,2.07,2024
MBR2024002624,Joseph,Young,1994-09-12,F,xramirez@example.net,403-265-9182x6829,12845 Donna Views Apt. 170,South Wendy,SC,92026,2.44,3495138968,HMO,Platinum,26-34,South,5,Healthy,Care Partners,Prime Advisors,Strategic Alliance A,3,1,5,0,1,1,1,0,Asthma,South,8,0.479,2024
MBR2024002625,Jason,Hernandez,1938-03-27,M,williampage@example.org,8996377736,06359 Stephanie Lake Suite 231,New Jesseberg,MA,33089,1.43,7982690712,POS,Gold,65+,Northeast,7,Complex,,Value Health Brokers,Strategic Alliance C,2,0,2,1,0,1,1,0,COPD,Northeast,8,1.449,2024
